true_values,predicted_values
0.06414484821113153,0.0612065580391028
0.059327192402132356,0.07262955171359464
0.053795939511899205,0.07396738281510795
0.05219012254448363,0.07484903081206729
0.0488000334556844,0.07701472981014157
0.059327192402132356,0.05453384876127054
0.053795939511899205,0.06587775186655187
0.05219012254448363,0.06730983751859076
0.0488000334556844,0.06832710651510343
0.041662851830716274,0.07064288432824939
0.053795939511899205,0.05014056834137404
0.05219012254448363,0.061412182369064094
0.0488000334556844,0.06292356300672797
0.041662851830716274,0.0641555807386256
0.03541792734770288,0.06654136188217952
0.05219012254448363,0.04543360164133747
0.0488000334556844,0.05653250238184637
0.041662851830716274,0.05814560806083069
0.03541792734770288,0.05940908733729433
0.030065017844118413,0.061816109204675174
0.0488000334556844,0.044893291890445
0.041662851830716274,0.0557252433765576
0.03541792734770288,0.0573416940514202
0.030065017844118413,0.05876554729693639
0.024890675261822093,0.0614106957042293
0.041662851830716274,0.04322153728372835
0.03541792734770288,0.05368208272749042
0.030065017844118413,0.055218272084585074
0.024890675261822093,0.0568050080460627
0.018824019653910673,0.059754439578415086
0.03541792734770288,0.0365215105395571
0.030065017844118413,0.04688716960023909
0.024890675261822093,0.048360008452061454
0.018824019653910673,0.05010988729584609
0.014541766562589764,0.053020795625667416
0.030065017844118413,0.030634931043049596
0.024890675261822093,0.040779876125697
0.018824019653910673,0.0422817792750394
0.014541766562589764,0.044138995319895624
0.009902677674878513,0.046805328701084115
0.024890675261822093,0.024884827378375274
0.018824019653910673,0.03492501834010153
0.014541766562589764,0.03626450335624365
0.009902677674878513,0.038051102821447635
0.004728223325262126,0.04075621957151343
0.018824019653910673,0.02017154235279084
0.014541766562589764,0.0299337269904123
0.009902677674878513,0.031017877321179776
0.004728223325262126,0.03291987914418426
0.0004459702339412175,0.03575290481997273
0.014541766562589764,0.014504376002587138
0.009902677674878513,0.0239267833922181
0.004728223325262126,0.024981088926427475
0.0004459702339412175,0.026986339622207645
-0.004906864758096763,0.029823249209877334
0.009902677674878513,0.010254818905593543
0.004728223325262126,0.019492879855711243
0.0004459702339412175,0.02050390485991782
-0.004906864758096763,0.02269751599026515
-0.009546028157354502,0.025171995274524628
0.004728223325262126,0.005421355611427314
0.0004459702339412175,0.014447325239552278
-0.004906864758096763,0.015524915661736305
-0.009546028157354502,0.0175433790912356
-0.012936135874040411,0.019807681134477173
0.0004459702339412175,0.0008183996998945009
-0.004906864758096763,0.009715382570291364
-0.009546028157354502,0.010446765919075007
-0.012936135874040411,0.012413010246252076
-0.014363497687487459,0.014676829123422275
-0.004906864758096763,-0.003004075756686042
-0.009546028157354502,0.00546155131189785
-0.012936135874040411,0.006050642252681815
-0.014363497687487459,0.008088859741173238
-0.02150071656822894,0.010406124219153767
-0.009546028157354502,-0.008862036955123997
-0.012936135874040411,-0.0005820014078530278
-0.014363497687487459,-2.507817743158114e-05
-0.02150071656822894,0.0021646862076558637
-0.027924040321550825,0.004252706968112641
-0.012936135874040411,-0.013660489292431133
-0.014363497687487459,-0.005525347816620174
-0.02150071656822894,-0.0050349900041766205
-0.027924040321550825,-0.002877337579520356
-0.033812129008173986,-0.0007895026521680393
-0.014363497687487459,-0.016537929080159053
-0.02150071656822894,-0.00854654809387212
-0.027924040321550825,-0.008257391783506152
-0.033812129008173986,-0.005961237946179421
-0.03773763944253805,-0.003972637896549003
-0.02150071656822894,-0.017369457888875783
-0.027924040321550825,-0.009938623878544606
-0.033812129008173986,-0.009665635048257126
-0.03773763944253805,-0.007353499563956367
-0.038272949020783154,-0.005320429652455494
-0.027924040321550825,-0.024468356808220015
-0.033812129008173986,-0.017046182620551464
-0.03773763944253805,-0.016859234517577204
-0.038272949020783154,-0.014560348933616574
-0.0448746720444132,-0.01271385545888104
-0.033812129008173986,-0.03138023329134809
-0.03773763944253805,-0.023979151161023227
-0.038272949020783154,-0.023846670740933495
-0.0448746720444132,-0.02159147451980492
-0.05076294700990269,-0.01992287907586221
-0.03773763944253805,-0.03760759353460963
-0.038272949020783154,-0.030290136301241444
-0.0448746720444132,-0.030245350523093517
-0.05076294700990269,-0.028034921496802534
-0.057186214879564545,-0.026496632225628813
-0.038272949020783154,-0.041055076369926
-0.0448746720444132,-0.03401136988257314
-0.05076294700990269,-0.03406897814492105
-0.057186214879564545,-0.031911046970608536
-0.06164692312485398,-0.030571487621224636
-0.0448746720444132,-0.04054775199505534
-0.05076294700990269,-0.034001520728042633
-0.057186214879564545,-0.03421075022022835
-0.06164692312485398,-0.03210981405901947
-0.06628612377988508,-0.030584403021976736
-0.05076294700990269,-0.04712289889310439
-0.057186214879564545,-0.04091217071268205
-0.06164692312485398,-0.04134869267479613
-0.06628612377988508,-0.0392572154185985
-0.0696762128686842,-0.03765841888864885
-0.057186214879564545,-0.05241810170164474
-0.06164692312485398,-0.04659308871260759
-0.06628612377988508,-0.04705525564312174
-0.0696762128686842,-0.04502149814913459
-0.07360166741938845,-0.04324381867293947
-0.06164692312485398,-0.0591096916228786
-0.06628612377988508,-0.053501248533648904
-0.0696762128686842,-0.05398032627665861
-0.07360166741938845,-0.05203994991760652
-0.07520750301469059,-0.05030937913336375
-0.06628612377988508,-0.06340132133469667
-0.0696762128686842,-0.05808370705377186
-0.07360166741938845,-0.058659975510355955
-0.07520750301469059,-0.05680480362964746
-0.07717021166215599,-0.05505016745839131
-0.0696762128686842,-0.06800143399973291
-0.07360166741938845,-0.06271522551344288
-0.07520750301469059,-0.06348513206475781
-0.07717021166215599,-0.06165709181728418
-0.07502908511649553,-0.05989130565976719
-0.07360166741938845,-0.07079264722704337
-0.07520750301469059,-0.06576110442695227
-0.07717021166215599,-0.06667384230226914
-0.07502908511649553,-0.0648381828975173
-0.07627806628752076,-0.06296851603466969
-0.07520750301469059,-0.0744031614448043
-0.07717021166215599,-0.06952619462091014
-0.07502908511649553,-0.07049066843247742
-0.07627806628752076,-0.06869087481686487
-0.07770548398462784,-0.06676731635375621
-0.07717021166215599,-0.07517929340511464
-0.07502908511649553,-0.07059090680896285
-0.07627806628752076,-0.07155326212314062
