true_values,predicted_values
0.5678161,0.5621757
0.5662835,0.56330884
0.56551725,0.5647897
0.56599617,0.5656184
0.5659004,0.56466746
0.5662835,0.5597334
0.56551725,0.5607667
0.56599617,0.56217635
0.5659004,0.5629755
0.5639847,0.56197065
0.56551725,0.5577948
0.56599617,0.5588233
0.5659004,0.56031454
0.5639847,0.5611596
0.5623563,0.5600998
0.56599617,0.5571982
0.5659004,0.5582286
0.5639847,0.5597096
0.5623563,0.56051636
0.5611111,0.5594691
0.5659004,0.5582867
0.5639847,0.5592415
0.5623563,0.560713
0.5611111,0.56154203
0.56187737,0.56057835
0.5639847,0.5591566
0.5623563,0.5599305
0.5611111,0.5613409
0.56187737,0.56218845
0.56130266,0.5612788
0.5623563,0.55787665
0.5611111,0.5584888
0.56187737,0.5597848
0.56130266,0.5605714
0.56082374,0.5596034
0.5611111,0.5572112
0.56187737,0.5575925
0.56130266,0.55879456
0.56082374,0.55950224
0.5604406,0.5585165
0.56187737,0.55649006
0.56130266,0.55670696
0.56082374,0.5577249
0.5604406,0.5583598
0.5596743,0.5573184
0.56130266,0.5576118
0.56082374,0.55768704
0.5604406,0.55860555
0.5596743,0.55925703
0.5590996,0.55823874
0.56082374,0.5570721
0.5604406,0.5570873
0.5596743,0.55789787
0.5590996,0.5585349
0.5597701,0.55748475
0.5604406,0.5569907
0.5596743,0.55686253
0.5590996,0.5574829
0.5597701,0.5580409
0.56005746,0.5570116
0.5596743,0.55711347
0.5590996,0.55682576
0.5597701,0.55727196
0.56005746,0.5577773
0.5599617,0.5567793
0.5590996,0.55668896
0.5597701,0.5562459
0.56005746,0.55651844
0.5599617,0.55694264
0.56072795,0.5559385
0.5597701,0.55628085
0.56005746,0.5557051
0.5599617,0.55587256
0.56072795,0.5562274
0.5633142,0.55523974
0.56005746,0.5574474
0.5599617,0.55672705
0.56072795,0.5567628
0.5633142,0.55711067
0.5633142,0.5562187
0.5599617,0.55812347
0.56072795,0.55731726
0.5633142,0.55719995
0.5633142,0.55758595
0.5625479,0.5567144
0.56072795,0.5581532
0.5633142,0.5573627
0.5633142,0.5571041
0.5625479,0.55747324
0.5625479,0.55664814
0.5633142,0.55939895
0.5633142,0.5586194
0.5625479,0.5582102
0.5625479,0.5586294
0.5626437,0.557816
0.5633142,0.56323916
0.5625479,0.562248
0.5625479,0.5618154
0.5626437,0.5622644
0.5633142,0.56155056
0.5625479,0.5635065
0.5625479,0.56276214
0.5626437,0.56208944
0.5633142,0.56255645
0.56293106,0.5619639
0.5625479,0.5626205
0.5626437,0.5620649
0.5633142,0.561099
0.56293106,0.5614948
0.56417626,0.5609481
0.5626437,0.5627628
0.5633142,0.56228244
0.56293106,0.5610987
0.56417626,0.561411
0.5652299,0.5609397
0.5633142,0.5627972
0.56293106,0.56245893
0.56417626,0.5611913
0.5652299,0.56143963
0.56484675,0.5610284
0.56293106,0.56375545
0.56417626,0.56333965
0.5652299,0.5620338
0.56484675,0.5622272
0.5683908,0.5619214
0.56417626,0.5631988
0.5652299,0.5628922
0.56484675,0.5616113
0.5683908,0.5617715
0.56867814,0.5615084
0.5652299,0.56481814
0.56484675,0.5643006
0.5683908,0.5629989
0.56867814,0.5631142
0.56867814,0.56291425
0.56484675,0.5664946
0.5683908,0.5657078
0.56867814,0.5643321
0.56867814,0.56438893
0.5683908,0.56427234
0.5683908,0.56589186
0.56867814,0.5651042
0.56867814,0.5637541
0.5683908,0.5638364
0.5688697,0.5637459
0.56867814,0.5722962
0.56867814,0.5706301
0.5683908,0.5691484
0.5688697,0.5692714
0.570115,0.56944233
0.56867814,0.5732396
0.5683908,0.5715612
0.5688697,0.5702782
0.570115,0.57046574
0.5704981,0.57074153
0.5683908,0.5731911
0.5688697,0.5716851
0.570115,0.5705784
0.5704981,0.57083577
0.57222223,0.57114714
0.5688697,0.57250506
0.570115,0.5711155
0.5704981,0.5700981
0.57222223,0.5704028
0.5729885,0.5707307
0.570115,0.5730444
0.5704981,0.57166487
0.57222223,0.57064176
0.5729885,0.57103455
0.57404214,0.5713057
0.5704981,0.5749196
0.57222223,0.5734222
0.5729885,0.57253486
0.57404214,0.572912
0.57528734,0.5731707
0.57222223,0.57534033
0.5729885,0.5738822
0.57404214,0.57296276
0.57528734,0.5733216
0.57720304,0.5735719
0.5729885,0.57825994
0.57404214,0.57668436
0.57528734,0.57581806
0.57720304,0.5762346
0.5801724,0.57660025
0.57404214,0.5792633
0.57528734,0.57768655
0.57720304,0.57690316
0.5801724,0.5773275
0.5821839,0.5777385
0.57528734,0.5809114
0.57720304,0.57941604
0.5801724,0.5787396
0.5821839,0.57921374
0.5833333,0.57977223
0.57720304,0.5827552
0.5801724,0.5813055
0.5821839,0.58086
0.5833333,0.5814588
0.58381224,0.5821395
0.5801724,0.58591044
0.5821839,0.5845751
0.5833333,0.58452356
0.58381224,0.5852861
0.58429116,0.5861894
0.5821839,0.59063214
0.5833333,0.5898529
0.58381224,0.59037113
0.58429116,0.59143895
0.5863985,0.59280366
0.5833333,0.5929725
0.58381224,0.59298664
0.58429116,0.59398437
0.5863985,0.59538275
0.58793104,0.5970465
0.58381224,0.59297836
0.58429116,0.59357476
0.5863985,0.5950345
0.58793104,0.5965463
0.5900383,0.5983964
0.58429116,0.5916794
0.5863985,0.5927495
0.58793104,0.59436023
0.5900383,0.5958915
0.59166664,0.59782356
0.5863985,0.5904819
0.58793104,0.5918271
0.5900383,0.593488
0.59166664,0.5949999
0.5936782,0.59699255
0.58793104,0.59218186
0.5900383,0.5941664
0.59166664,0.5961869
0.5936782,0.5979003
0.5953065,0.6000841
0.5900383,0.59308106
0.59166664,0.59552443
0.5936782,0.59787107
0.5953065,0.5997004
0.597318,0.60199255
0.59166664,0.5943949
0.5936782,0.59748673
0.5953065,0.60032505
0.597318,0.6022642
0.5994253,0.6047807
0.5936782,0.5950537
0.5953065,0.5985521
0.597318,0.60164994
0.5994253,0.6035842
0.6020115,0.6062535
0.5953065,0.5962351
0.597318,0.60011464
0.5994253,0.6035721
0.6020115,0.6054942
0.60306513,0.60836697
0.597318,0.5971661
0.5994253,0.60135025
0.6020115,0.6048954
0.60306513,0.6067415
0.6058429,0.6097841
0.5994253,0.59899414
0.6020115,0.60323447
0.60306513,0.60691494
0.6058429,0.6087336
0.61015326,0.6120046
0.6020115,0.6004149
0.60306513,0.60477555
0.6058429,0.6085377
0.61015326,0.6103389
0.61091954,0.61377436
0.60306513,0.6025356
0.6058429,0.6070039
0.61015326,0.6109103
0.61091954,0.61268324
0.6116858,0.6162738
0.6058429,0.6025799
0.61015326,0.606906
0.61091954,0.61066335
0.6116858,0.6122085
0.61340994,0.6158598
0.61015326,0.60519767
0.61091954,0.60961914
0.6116858,0.6133987
0.61340994,0.6149224
0.6158046,0.61872125
0.61091954,0.60983896
0.6116858,0.614406
0.61340994,0.6183454
0.6158046,0.61999476
0.619636,0.6239404
0.6116858,0.61004114
0.61340994,0.61443245
0.6158046,0.6181601
0.619636,0.61956406
0.62059385,0.62350434
0.61340994,0.6103093
0.6158046,0.6145991
0.619636,0.6181193
0.62059385,0.61936283
0.6208812,0.6233078
0.6158046,0.6116934
0.619636,0.61588186
0.62059385,0.6192994
0.6208812,0.62049264
0.62164754,0.62445116
0.619636,0.6140676
0.62059385,0.61828923
0.6208812,0.62172127
0.62164754,0.6229196
0.62346745,0.62689316
0.62059385,0.6183781
0.6208812,0.622918
0.62164754,0.62653506
0.62346745,0.627821
0.62528735,0.63192457
0.6208812,0.6190179
0.62164754,0.6236239
0.62346745,0.62715304
0.62528735,0.6283071
0.62643677,0.63243127
0.62164754,0.6186056
0.62346745,0.62310284
0.62528735,0.6264837
0.62643677,0.62743735
0.6273946,0.63154876
0.62346745,0.61878
0.62528735,0.6232435
0.62643677,0.6264899
0.6273946,0.62731385
0.6280651,0.6315277
0.62528735,0.62029475
0.62643677,0.6248818
0.6273946,0.62811524
0.6280651,0.6289871
0.6296935,0.63320535
0.62643677,0.6220684
0.6273946,0.62682676
0.6280651,0.6301762
0.6296935,0.63102484
0.63314176,0.6353996
0.6273946,0.62298393
0.6280651,0.6279313
0.6296935,0.631253
0.63314176,0.63208866
0.6340996,0.6365875
0.6280651,0.6234013
0.6296935,0.6283434
0.63314176,0.6316837
0.6340996,0.6324468
0.63381225,0.6370344
0.6296935,0.62318134
0.63314176,0.6282429
0.6340996,0.63155663
0.63381225,0.6323017
0.6333333,0.63695973
0.63314176,0.62471914
0.6340996,0.6298705
0.63381225,0.6332203
0.6333333,0.63404274
0.6342912,0.6387813
0.6340996,0.6285113
0.63381225,0.63388854
0.6333333,0.63742554
0.6342912,0.638402
0.63448274,0.6432905
0.63381225,0.62971336
0.6333333,0.6352781
0.6342912,0.6387694
0.63448274,0.6397887
0.6358237,0.6446764
0.6333333,0.629183
0.6342912,0.6345993
0.63448274,0.6379501
0.6358237,0.63890195
0.63611114,0.6436617
0.6342912,0.62827253
0.63448274,0.6333133
0.6358237,0.6363211
0.63611114,0.63711196
0.6364943,0.6416643
0.63448274,0.62904817
0.6358237,0.63386995
0.63611114,0.63674957
0.6364943,0.63754827
0.6371648,0.6419816
0.6358237,0.6288333
0.63611114,0.6334058
0.6364943,0.63618624
0.6371648,0.6368955
0.63984674,0.6411503
0.63611114,0.63007104
0.6364943,0.634519
0.6371648,0.6372809
0.63984674,0.6380154
0.6388889,0.64227724
0.6364943,0.6302991
0.6371648,0.6344837
0.63984674,0.63706505
0.6388889,0.6378315
0.63860154,0.6420812
0.6371648,0.63079613
0.63984674,0.6347565
0.6388889,0.6372038
0.63860154,0.6380326
0.6382184,0.64219785
0.63984674,0.6315469
0.6388889,0.6352972
0.63860154,0.6376516
0.6382184,0.6385094
0.6381226,0.64258754
0.6388889,0.6345942
0.63860154,0.6387569
0.6382184,0.6413034
0.6381226,0.6424213
0.6393678,0.6466618
0.63860154,0.6336267
0.6382184,0.6374127
0.6381226,0.63965654
0.6393678,0.64059585
0.6388889,0.6446402
0.6382184,0.63342124
0.6381226,0.63679945
0.6393678,0.6387288
0.6388889,0.6396328
0.6393678,0.64355475
0.6381226,0.6330454
0.6393678,0.6357657
0.6388889,0.6373048
0.6393678,0.6381806
0.6396552,0.64191717
0.6393678,0.63296473
0.6388889,0.635216
0.6393678,0.6364631
0.6396552,0.63728416
0.6401341,0.64086515
0.6388889,0.63441527
0.6393678,0.63678044
0.6396552,0.63798
0.6401341,0.6389139
0.64224136,0.6425643
0.6393678,0.6338087
0.6396552,0.63564646
0.6401341,0.63652676
0.64224136,0.6373506
0.6431034,0.64084387
0.6396552,0.6340925
0.6401341,0.63574064
0.64224136,0.63655543
0.6431034,0.637433
0.6424329,0.6409046
0.6401341,0.63430685
0.64224136,0.6355493
0.6431034,0.6362631
0.6424329,0.63708794
0.6407088,0.64034474
0.64224136,0.63477623
0.6431034,0.63590354
0.6424329,0.63656676
0.6407088,0.63729745
0.64224136,0.6404419
0.6431034,0.6379616
0.6424329,0.6396467
0.6407088,0.64054805
0.64224136,0.64147675
0.6426245,0.64472425
0.6424329,0.63916445
0.6407088,0.64106965
0.64224136,0.64206254
0.6426245,0.6429678
0.6435824,0.6461281
0.6407088,0.63822496
0.64224136,0.6400542
0.6426245,0.6409449
0.6435824,0.64170676
0.64463603,0.64473224
0.64224136,0.63512176
0.6426245,0.636323
0.6435824,0.6368027
0.64463603,0.63730615
0.6453065,0.6400576
0.6426245,0.63686377
0.6435824,0.63815296
0.64463603,0.638723
0.6453065,0.63930905
0.6453065,0.6420952
0.6435824,0.6372074
0.64463603,0.63848126
0.6453065,0.6389837
0.6453065,0.639517
0.6453065,0.6422489
0.64463603,0.63890964
0.6453065,0.6404982
0.6453065,0.64101684
0.6453065,0.64161325
0.6467433,0.6444023
0.6453065,0.6408904
0.6453065,0.64273095
0.6453065,0.64329386
0.6467433,0.6439715
0.64703065,0.6468838
0.6453065,0.6419003
0.6453065,0.64410615
0.6467433,0.6445552
0.64703065,0.6453453
0.6479885,0.6483146
0.6453065,0.64179486
0.6467433,0.6440286
0.64703065,0.6444241
0.6479885,0.6451438
0.65124524,0.64804035
0.6467433,0.6411705
0.64703065,0.64354205
0.6479885,0.6437194
0.65124524,0.64440835
0.6515326,0.64725465
0.64703065,0.6429225
0.6479885,0.6455342
0.65124524,0.645695
0.6515326,0.6465173
0.6514368,0.64951974
0.6479885,0.6429766
0.65124524,0.6455572
0.6515326,0.64560044
0.6514368,0.6464619
0.6516284,0.64942986
0.65124524,0.6437975
0.6515326,0.646498
0.6514368,0.6465833
0.6516284,0.64746433
0.6515326,0.6505209
0.6515326,0.64762354
0.6514368,0.6508633
0.6516284,0.651228
0.6515326,0.6523479
0.65354407,0.6557059
0.6514368,0.64686924
0.6516284,0.65025514
0.6515326,0.65073955
0.65354407,0.6518359
0.6551724,0.65514725
0.6516284,0.64579535
0.6515326,0.6492808
0.65354407,0.6497785
0.6551724,0.6508274
0.6569923,0.6540934
0.6515326,0.64530873
0.65354407,0.64878416
0.6551724,0.64920884
0.6569923,0.65032524
0.6604406,0.6535214
0.65354407,0.64382786
0.6551724,0.6472415
0.6569923,0.6476386
0.6604406,0.6487425
0.66015327,0.65173805
0.6551724,0.6456871
0.6569923,0.6492922
0.6604406,0.6499268
0.66015327,0.6511352
0.66034484,0.6542059
0.6569923,0.647046
0.6604406,0.65081143
0.66015327,0.651649
0.66034484,0.6529593
0.6613027,0.6560866
0.6604406,0.6487877
0.66015327,0.65269756
0.66034484,0.65398335
0.6613027,0.65536076
0.6625479,0.6586701
0.66015327,0.6523645
0.66034484,0.6563464
0.6613027,0.65802586
0.6625479,0.6595936
0.6638889,0.66313815
0.66034484,0.65150565
0.6613027,0.6557188
0.6625479,0.6575545
0.6638889,0.6591359
0.66522986,0.66271496
0.6613027,0.6513933
0.6625479,0.65577877
0.6638889,0.6576821
0.66522986,0.6593327
0.6670498,0.6628885
0.6625479,0.6524002
0.6638889,0.65671974
0.66522986,0.6586868
0.6670498,0.6602771
0.6683908,0.66381866
0.6638889,0.65368897
0.66522986,0.65809107
0.6670498,0.6600079
0.6683908,0.661581
0.6697318,0.66522276
0.66522986,0.65524334
0.6670498,0.6596321
0.6683908,0.6616063
0.6697318,0.66325176
0.6710728,0.6670611
0.6670498,0.656696
0.6683908,0.6610722
0.6697318,0.663076
0.6710728,0.6648017
0.6730843,0.66870457
0.6683908,0.65832156
0.6697318,0.66275424
0.6710728,0.6648164
0.6730843,0.6666071
0.67298853,0.6705879
0.6697318,0.6600902
0.6710728,0.664656
0.6730843,0.66675055
0.67298853,0.6686379
0.6755747,0.67277604
0.6710728,0.6623699
0.6730843,0.6670603
0.67298853,0.6692438
0.6755747,0.67125595
0.67672414,0.6756439
0.6730843,0.66444856
0.67298853,0.6692586
0.6755747,0.6715843
0.67672414,0.67366415
0.6782567,0.67825526
0.67298853,0.66698974
0.6755747,0.6719193
0.67672414,0.67436886
0.6782567,0.67647105
0.680364,0.6812494
0.6755747,0.66629004
0.67672414,0.6715484
0.6782567,0.67397827
0.680364,0.676078
0.68132186,0.68077314
0.67672414,0.6698169
0.6782567,0.6750552
0.680364,0.67759746
0.68132186,0.67956805
0.6824713,0.6843941
0.6782567,0.6708293
0.680364,0.6761844
0.68132186,0.67866313
0.6824713,0.68051344
0.68390805,0.6853819
0.680364,0.67321527
0.68132186,0.67851907
0.6824713,0.68097377
0.68390805,0.6827032
0.68572795,0.68767685
0.68132186,0.67633086
0.6824713,0.68162525
0.68390805,0.6840656
0.68572795,0.68579066
0.68687737,0.6909115
0.6824713,0.6778663
0.68390805,0.68323237
0.68572795,0.6856946
0.68687737,0.68743855
0.6882184,0.6925913
0.68390805,0.67918384
0.68572795,0.6846848
0.68687737,0.68721414
0.6882184,0.688879
0.68917626,0.69415265
0.68572795,0.68099016
0.68687737,0.68659997
0.6882184,0.68915457
0.68917626,0.69087416
0.6909004,0.69618595
0.68687737,0.6835241
0.6882184,0.6892663
0.68917626,0.69202924
0.6909004,0.6938215
0.6944444,0.6990161
0.6882184,0.68402624
0.68917626,0.6899238
0.6909004,0.6927545
0.6944444,0.6944735
0.69578546,0.6995606
0.68917626,0.68561983
0.6909004,0.691694
0.6944444,0.6944739
0.69578546,0.6963248
0.6955939,0.7012762
0.6909004,0.68660146
0.6944444,0.6926633
0.69578546,0.69550747
